id,elevacao,aspeto,inclinacao,dh_agua,dv_agua,dh_estrada,sombra_9,sombra_12,sombra_15,dh_Incendio,area,solo,floresta
4615,3355,194,9,67,0,4592,219,248,163,4274,2,13,1
4616,3377,357,18,577,192,4039,189,205,151,3606,2,14,1
4617,3321,244,16,466,92,3341,186,251,201,1332,2,3,3
4618,3366,231,12,0,0,4380,200,251,187,3508,2,8,1
4619,3361,314,13,0,0,4650,185,230,185,4267,2,13,1
4620,3387,0,19,591,198,4079,189,201,147,3606,2,14,1
4621,3371,98,5,30,2,4548,228,233,138,4481,2,14,1
4622,3355,323,9,67,0,4649,197,231,173,4329,2,13,1
4623,3409,356,36,242,124,4775,139,151,132,4090,2,14,1
4624,3411,359,39,256,143,4719,135,140,122,4077,2,14,1
4625,3397,2,18,618,49,4065,192,202,145,3564,2,14,1
4626,3403,4,15,319,69,3721,199,210,147,3296,2,14,1
4627,3308,60,18,300,14,1786,231,200,95,2701,4,14,1
4628,2924,44,26,256,107,594,216,174,79,674,2,13,3
4629,3343,175,13,404,64,3978,227,247,149,1939,2,13,1
4630,3376,217,9,162,2,4442,210,249,175,3642,2,8,1
4631,3369,13,5,42,2,4599,215,229,151,4468,2,13,1
4632,3425,2,30,218,121,4912,164,168,130,4155,2,14,1
4633,3408,357,17,499,60,3972,191,207,152,3458,2,14,1
4634,3239,120,4,0,0,3164,226,236,145,2881,2,14,1
4635,3372,219,10,175,0,4472,209,250,177,3636,2,8,1
4636,3422,5,20,531,223,4307,190,197,140,3700,2,14,1
4637,3420,5,19,595,223,4226,193,200,142,3632,2,14,1
4638,3290,105,19,295,51,1705,248,213,86,2630,4,14,1
4639,3069,48,7,153,6,594,223,225,137,1639,2,13,2
4640,3325,183,9,30,0,4505,223,246,157,3307,2,13,1
4641,3428,3,19,636,80,4160,191,200,143,3546,2,14,1
4642,3427,4,15,342,79,3870,199,210,147,3310,2,3,1
4643,3307,166,21,218,61,1798,233,242,130,2742,4,14,1
4644,3248,14,8,60,3,3212,213,224,148,2805,2,14,1
4645,3232,338,13,0,0,2989,191,221,169,2670,2,13,1
4646,3198,18,8,789,82,1959,214,223,145,2389,2,13,2
4647,3298,176,19,342,59,4624,226,247,145,2590,2,13,2
4648,3227,34,17,725,98,2190,215,201,117,2342,2,13,2
4649,3306,181,14,134,27,3588,224,248,154,1549,2,3,2
4650,3300,153,16,408,21,4013,238,239,126,1974,2,13,1
4651,3247,40,11,30,5,3097,221,216,129,2661,2,13,1
4652,3110,140,14,175,-3,1064,240,235,122,1930,4,13,2
4653,3302,150,11,313,23,3918,235,240,134,1879,2,13,1
4654,3456,8,11,371,108,4008,207,218,147,3289,2,14,1
4655,3273,35,12,700,123,2385,219,214,129,2304,2,13,2
4656,3242,34,17,780,108,2239,215,201,117,2282,2,13,1
4657,2935,253,8,170,19,1033,202,246,182,558,2,13,3
4658,3462,15,11,365,114,4023,210,216,142,3268,2,14,1
4659,3299,43,15,60,-1,3479,221,205,115,2844,2,14,1
4660,3102,202,13,277,17,1719,213,251,170,792,2,13,3
4661,3297,221,9,153,18,3757,209,249,176,1718,2,3,2
4662,3265,193,14,108,7,4726,218,250,163,2831,2,13,2
4663,3082,106,6,60,2,892,231,232,135,1766,4,13,2
4664,3065,10,9,180,31,1091,210,221,148,1500,3,13,3
4665,3194,237,12,85,19,2156,199,250,187,459,2,3,2
4666,3257,170,13,216,25,4584,229,245,146,2560,2,13,2
4667,3416,333,4,450,-28,4765,210,234,163,4194,2,8,1
4668,3327,36,17,90,-6,3587,217,200,113,2854,2,14,1
4669,3281,34,10,127,0,3338,219,218,134,2672,2,14,1
4670,3237,11,16,960,111,2174,202,206,139,2197,2,13,1
4671,3247,186,11,95,8,4751,222,248,159,2732,2,13,2
4672,3429,329,11,446,60,4843,194,227,172,4308,2,13,1
4673,3309,350,11,618,127,2676,201,222,160,2213,2,13,1
4674,3166,174,20,192,0,2162,227,246,141,361,2,3,2
4675,3411,289,11,467,23,4841,190,239,189,4096,2,13,1
4676,3512,25,12,636,164,4332,214,215,135,3373,2,14,1
4677,3312,11,14,525,107,2800,205,212,142,2230,2,13,1
4678,3246,0,14,1027,229,2125,199,213,151,2161,2,13,1
4679,3246,33,12,60,8,1747,218,214,131,2766,4,5,2
4680,3235,63,17,30,4,1690,233,203,97,2706,4,5,2
4681,3196,108,12,0,0,1546,240,226,115,2556,4,5,2
4682,3447,330,13,458,78,4913,188,224,175,4362,2,13,1
4683,3369,45,15,120,21,3778,223,207,115,2864,2,14,1
4684,3305,92,14,85,7,3456,241,217,103,2610,2,13,1
4685,3254,8,12,1071,237,2184,206,216,147,2112,2,13,1
4686,3253,0,13,1061,236,2163,200,215,152,2125,2,13,1
4687,3255,356,15,1050,238,2079,194,212,154,2164,2,13,1
4688,3261,7,12,1106,244,2223,205,215,147,2077,2,13,1
4689,3261,357,14,1087,244,2143,198,214,154,2103,2,13,1
4690,3242,164,11,120,2,3379,230,243,144,1347,2,13,2
4691,3392,286,8,255,28,4908,199,240,181,3879,2,13,1
4692,3395,300,7,277,31,4911,202,237,175,3909,2,13,1
4693,3378,21,13,182,30,3786,211,212,135,2800,2,14,1
4694,3375,24,13,180,1,3761,213,211,133,2780,2,14,1
4695,3354,77,16,153,11,3637,239,208,95,2678,2,14,1
4696,3294,36,6,30,0,3397,220,226,142,2490,2,13,1
4697,3410,47,9,190,1,3953,224,220,130,2908,2,14,1
4698,3305,323,22,108,17,3346,158,211,189,2413,2,13,1
4699,3274,0,13,1154,257,2145,200,215,152,2030,2,13,1
4700,3350,349,14,319,85,3163,194,217,160,2244,2,14,1
4701,3047,128,8,120,21,1556,234,235,133,655,2,13,3
4702,3339,315,5,42,-2,4980,206,236,168,3515,2,13,1
4703,3369,129,9,90,-4,3763,235,235,130,2673,2,14,1
4704,3320,343,24,95,22,3430,164,195,165,2400,2,13,1
4705,3332,334,28,150,37,3384,146,192,178,2364,2,13,1
4706,3311,336,13,228,-4,5017,190,222,170,3184,2,13,1
4707,3353,315,6,30,4,5013,203,235,171,3633,2,13,1
4708,3372,296,13,85,8,5019,182,235,193,3753,2,13,1
4709,3340,336,28,134,42,3426,146,189,175,2358,2,13,1
4710,3111,96,7,331,78,182,232,230,131,1167,2,3,3
4711,3271,335,10,201,38,4774,198,227,168,2791,2,3,2
4712,3355,338,13,95,11,5070,192,222,168,3511,2,13,1
4713,3465,321,12,366,39,5125,189,228,179,4201,2,13,1
4714,3370,340,28,162,66,3466,150,188,170,2310,2,14,1
4715,3338,331,11,283,0,5103,194,226,172,3271,2,13,1
4716,3387,298,14,30,10,5109,180,234,194,3750,2,13,1
4717,3091,74,3,180,6,1337,224,233,144,1505,3,13,3
4718,3099,315,9,120,22,1110,197,233,176,1670,3,13,3
4719,3358,340,14,228,16,5130,190,219,167,3390,2,13,1
4720,3180,212,12,297,9,2845,209,251,176,840,2,3,3
4721,3409,285,15,67,15,5175,179,239,200,3840,2,13,1
4722,3012,324,13,210,22,324,188,226,178,324,3,13,2
4723,3199,112,16,150,17,3867,246,221,99,1890,2,3,3
4724,3350,329,10,376,8,5194,197,229,171,3240,2,13,1
4725,3339,337,16,454,12,5020,183,216,171,3061,2,13,2
4726,3386,343,16,234,30,5220,186,214,166,3451,2,13,1
4727,3497,306,11,324,37,5287,190,234,184,4290,2,13,1
4728,3388,332,17,297,32,5250,177,215,176,3391,2,13,1
4729,3371,338,19,458,29,5162,174,209,172,3212,2,13,1
4730,3426,280,14,0,0,5362,181,241,199,3934,2,8,1
4731,3677,21,16,1179,268,5124,208,205,130,3543,2,14,1
4732,3106,358,5,67,4,1421,211,230,156,1339,3,13,2
4733,3029,216,15,108,-7,2083,203,253,183,295,2,3,3
4734,3170,302,6,42,5,2995,203,237,174,1092,2,13,3
4735,3234,288,23,277,51,4188,150,231,218,2270,2,14,1
4736,3311,308,22,390,124,4397,156,221,203,2478,2,14,1
4737,3113,343,6,42,2,1421,208,231,161,1300,3,13,2
4738,3321,317,24,418,136,4395,151,211,197,2482,2,14,1
4739,3329,317,23,430,142,4425,154,214,197,2512,2,14,1
4740,2968,189,11,228,-38,1245,221,248,160,541,2,13,3
4741,3119,338,5,30,0,1421,209,233,162,1265,3,13,2
4742,3706,322,3,1154,260,5305,212,236,162,3593,2,14,1
4743,3122,60,20,417,76,212,231,194,87,1356,4,13,3
4744,3041,301,1,120,8,190,215,238,161,573,3,13,2
4745,3107,325,6,679,-78,866,206,234,167,1032,3,13,3
4746,3225,334,16,360,77,990,181,217,174,2144,4,5,3
4747,3188,291,15,255,28,3964,176,236,200,2103,2,13,2
4748,2897,48,15,127,49,532,224,206,113,212,2,13,3
4749,3725,353,16,1087,279,5143,191,211,156,3287,2,14,1
4750,3727,5,17,984,318,4934,195,204,143,3092,2,14,1
4751,2909,98,5,212,61,459,228,233,138,297,2,13,3
4752,3712,322,9,938,266,5463,198,232,173,3577,2,14,1
4753,3731,334,14,987,285,5254,186,220,173,3378,2,14,1
4754,3283,289,17,534,115,4230,171,236,204,2394,2,13,2
4755,3421,294,16,832,231,4740,173,234,201,2890,2,14,1
4756,3722,328,15,912,276,5430,184,222,177,3539,2,14,1
4757,3743,337,17,969,297,5221,180,215,172,3340,2,14,1
4758,3116,350,11,210,31,516,201,222,160,864,3,13,2
4759,3392,268,18,816,211,4620,172,244,210,2779,2,14,1
4760,3167,342,10,190,-18,1359,198,224,165,812,3,13,2
4761,2984,316,20,283,62,1651,164,219,194,797,2,13,3
4762,3135,346,8,402,-42,900,205,228,161,984,3,13,2
4763,3134,189,23,85,22,2853,215,250,157,1233,2,13,3
4764,3379,306,17,924,204,4562,171,228,196,2770,2,13,1
4765,3410,301,15,1033,228,4683,177,232,195,2894,2,14,1
4766,3390,113,15,700,233,1477,245,223,103,1057,2,14,1
4767,3165,333,8,324,-20,1140,201,229,168,767,3,13,2
4768,3189,277,6,0,0,1155,205,241,175,1092,3,13,2
4769,3076,201,22,108,41,2648,204,253,174,1153,2,13,3
4770,3823,20,13,1092,374,4660,210,211,136,2742,2,14,1
4771,3193,281,15,324,74,3398,177,240,203,1739,2,13,3
4772,3831,346,12,912,382,4867,196,220,163,2934,2,14,1
4773,3836,335,10,870,387,4896,198,227,168,2955,2,14,1
4774,3839,29,11,1032,390,4686,216,217,135,2753,2,14,1
4775,3825,32,18,841,49,4297,213,198,114,2381,2,14,1
4776,3842,31,7,1015,393,4685,218,225,143,2744,2,14,1
4777,3822,52,14,799,46,4265,226,209,113,2343,2,14,1
4778,3818,45,12,782,42,4235,223,214,123,2315,2,14,1
4779,3229,116,18,540,91,660,248,220,94,2047,4,13,3
4780,3183,343,8,331,-2,1189,204,228,163,680,3,13,2
4781,3848,353,8,1008,72,4622,207,227,158,2671,2,14,1
4782,3364,88,16,511,207,1358,242,211,93,976,2,14,1
4783,3364,327,16,792,222,4099,179,220,180,2415,2,13,3
4784,3355,88,18,480,198,1325,244,209,88,977,2,14,1
4785,2978,325,10,297,13,134,196,230,173,837,2,7,2
4786,2928,347,34,85,39,1131,136,163,152,819,2,13,3
4787,3137,166,24,433,143,607,232,240,125,1572,2,13,3
4788,3396,95,17,446,239,1471,245,213,92,828,2,14,1
4789,3107,300,10,283,32,3068,192,236,184,1613,2,13,3
4790,3141,300,8,306,-5,540,199,237,178,1371,3,13,2
4791,3403,177,18,430,244,1620,226,247,147,684,2,14,1
4792,3391,125,18,390,234,1470,247,224,99,785,2,14,1
4793,2960,344,12,573,188,661,195,220,164,1387,2,3,2
4794,3043,135,4,175,17,745,226,238,146,962,2,3,2
4795,3202,234,22,573,-30,3438,178,253,207,1936,2,13,2
4796,3436,331,19,1045,294,4298,173,214,178,2658,2,14,1
4797,3397,166,26,418,238,1800,231,238,121,537,2,14,1
4798,3042,233,7,134,16,750,208,247,176,990,2,3,2
4799,3366,177,30,330,207,1531,219,240,131,680,2,14,1
4800,3142,123,19,335,-12,1022,248,222,95,1115,2,14,1
4801,3350,179,34,301,191,1563,213,237,129,638,2,14,1
4802,3301,157,34,240,144,1323,235,222,87,834,2,14,1
4803,3290,146,38,240,133,1293,241,205,56,860,2,14,1
4804,3450,307,18,1091,318,4227,167,226,198,2639,2,14,1
4805,3272,162,39,190,115,1388,224,216,84,752,2,14,1
4806,3300,167,27,268,116,1779,230,237,120,426,2,14,1
4807,3291,162,28,247,107,1719,234,233,110,467,2,14,1
4808,3185,151,29,153,28,1213,242,225,92,902,2,14,1
4809,3017,341,20,618,257,750,175,206,168,1458,2,13,3
4810,3203,156,12,175,52,882,234,241,136,2563,4,13,3
4811,3296,152,29,277,112,1842,241,226,94,366,2,14,1
4812,3288,159,26,258,104,1812,237,234,110,384,2,14,1
4813,3247,165,41,180,88,1515,218,215,87,618,2,14,1
4814,3472,295,18,1183,342,4202,167,232,205,2713,2,14,1
4815,3276,159,23,234,92,1816,237,237,116,361,2,14,1
4816,3269,159,22,201,85,1756,237,238,119,404,2,14,1
4817,2819,319,25,120,48,600,148,208,196,1033,2,13,2
4818,3174,173,27,67,17,1377,225,241,130,731,2,14,1
4819,3187,161,19,90,19,886,235,241,129,2630,4,13,3
4820,3409,298,21,1140,290,4009,158,228,209,2574,2,13,3
4821,3178,145,6,0,0,1020,228,239,144,2542,4,13,2
4822,3247,161,17,216,22,1953,235,242,132,192,2,14,1
4823,3029,98,28,400,-25,721,252,190,47,1155,2,13,2
4824,3164,117,4,0,0,872,227,236,143,2536,4,13,2
4825,3152,30,13,30,1,685,216,212,130,2584,4,13,2
4826,3206,315,7,180,28,499,201,234,172,962,3,13,2
4827,3141,312,12,577,-53,713,187,231,184,1315,3,13,3
4828,3223,38,13,60,11,1266,219,210,123,2460,4,13,2
4829,3165,18,10,30,1,832,212,219,143,2512,4,13,2
4830,3119,96,29,42,12,1271,251,184,40,845,2,13,1
4831,3113,344,24,799,344,967,164,194,164,1624,2,13,3
4832,3179,22,15,60,8,899,209,206,130,2466,4,13,2
4833,3062,324,6,531,142,3131,205,233,168,1981,2,13,2
4834,3253,102,31,190,28,2060,253,183,33,67,2,14,1
4835,3226,84,17,85,19,1855,242,210,93,247,2,8,1
4836,3217,83,20,67,17,1826,244,200,77,277,2,8,1
4837,3301,107,18,127,25,865,248,216,89,713,3,3,2
4838,3082,275,11,592,166,3258,189,243,193,2097,2,13,2
4839,3515,158,27,120,-37,3221,237,232,106,1140,2,8,1
4840,2889,327,34,170,85,870,118,179,188,1253,2,13,2
4841,3420,142,9,30,-2,2901,233,238,136,811,2,8,1
4842,3227,191,5,67,2,1994,220,244,160,124,2,8,1
4843,3067,312,17,658,301,983,171,225,193,1451,2,13,2
4844,3316,109,24,150,36,858,253,205,65,674,3,3,2
4845,3277,333,9,234,32,450,200,229,168,1194,3,3,3
4846,3404,167,23,60,9,2730,231,241,129,633,2,14,1
4847,3225,104,4,60,-2,2032,226,234,143,108,2,8,1
4848,3220,27,22,127,21,1689,205,186,109,454,2,14,1
4849,2784,24,30,162,53,939,189,162,93,1012,2,13,2
4850,2751,0,10,30,8,1385,206,222,154,1026,2,13,2
4851,3431,138,15,150,-8,3030,242,233,117,934,2,8,1
4852,3226,63,5,30,-1,2040,225,229,139,127,2,8,1
4853,3182,41,10,180,66,1477,221,219,132,696,2,14,1
4854,3180,75,19,120,64,1423,240,200,83,755,2,14,1
4855,3205,337,10,430,88,495,199,227,167,1832,2,13,2
4856,3229,337,7,42,4,1935,204,230,165,242,2,8,1
4857,3241,5,15,150,34,1738,200,210,146,437,2,14,1
4858,3143,300,13,721,222,3274,183,234,191,2340,2,13,2
4859,3364,134,17,30,-8,2692,244,230,109,589,2,14,1
4860,3228,352,7,30,2,2002,208,228,158,212,2,8,1
4861,3246,340,14,150,26,1777,190,219,167,418,2,14,1
4862,3147,147,11,684,-18,750,235,239,134,1598,3,13,2
4863,3379,103,16,42,3,2787,245,218,97,684,2,8,1
4864,3236,37,17,242,31,1678,217,202,115,541,2,14,1
4865,3216,63,20,170,11,1597,233,194,84,626,2,14,1
4866,3101,4,45,240,25,1172,123,115,98,1567,2,13,3
4867,3254,345,14,162,29,1883,191,217,164,366,2,14,1
4868,3404,81,10,120,0,2889,233,223,121,787,2,8,1
4869,3282,85,25,0,0,2230,246,189,58,247,2,8,1
4870,3117,326,11,402,94,832,194,228,174,1697,2,13,2
4871,3066,28,10,0,0,1354,216,218,137,1714,2,6,2
4872,3034,27,11,234,7,1237,215,217,137,1727,2,3,2
4873,2887,57,15,30,8,503,229,207,108,1926,2,13,2
4874,2796,49,14,90,45,1423,225,209,115,1194,2,13,6
4875,3262,31,15,42,0,2184,215,207,125,270,2,8,1
4876,3190,356,24,30,12,1431,173,189,147,882,2,13,1
4877,2906,288,27,42,23,514,136,226,225,1874,2,13,2
4878,2801,63,14,90,50,1436,232,210,107,1224,2,13,6
4879,3056,62,30,384,148,2396,229,165,47,2041,2,13,2
4880,3054,65,4,60,0,914,223,231,143,1664,2,13,2
4881,3063,65,30,408,155,2413,232,166,44,2071,2,13,2
4882,3343,93,32,60,-7,2543,250,175,28,488,2,8,1
4883,3267,21,17,150,8,2123,207,201,127,342,2,8,1
4884,3156,40,17,350,53,1188,219,200,111,1245,2,13,2
4885,2890,35,13,201,4,711,218,211,127,1482,2,3,3
4886,2886,18,12,216,3,726,210,214,139,1466,2,3,3
4887,2812,66,17,120,60,1437,234,203,95,1277,2,13,6
4888,2857,9,19,190,31,2182,195,200,138,1621,2,13,2
4889,3400,144,7,67,-3,3066,230,239,142,969,2,8,1
4890,2816,69,20,124,64,1451,237,198,84,1307,2,13,6
4891,2806,81,23,95,53,1477,244,193,67,1312,2,13,6
4892,3166,23,15,420,0,437,210,206,129,1974,3,13,2
4893,3300,308,12,0,0,2395,188,232,185,430,2,8,1
4894,3290,18,18,170,7,2175,202,198,128,395,2,14,1
4895,3192,4,10,659,181,872,207,221,151,1989,2,3,2
4896,3052,19,31,366,134,2415,181,159,99,2173,2,13,2
4897,2942,72,25,60,25,2605,239,182,59,2250,2,13,2
4898,2966,290,34,306,140,1299,108,213,234,1181,2,13,2
4899,3171,69,19,201,16,1505,237,199,87,1663,2,13,2
4900,3330,340,16,85,30,2364,184,214,169,466,2,14,1
4901,3318,26,24,170,22,2255,200,179,105,450,2,14,1
4902,3040,115,24,268,121,2445,253,208,68,2259,2,13,2
4903,3332,10,19,30,5,2541,195,197,135,566,2,8,1
4904,2860,50,11,277,108,1416,225,215,123,1413,2,3,3
4905,3343,0,13,170,43,2335,200,215,152,514,2,14,1
4906,2845,77,15,201,86,1507,238,212,101,1451,2,13,6
4907,2828,74,18,150,68,1556,239,203,89,1460,2,13,6
4908,3098,37,22,467,174,2294,214,187,99,2290,2,13,2
4909,3346,325,11,30,5,2620,191,227,176,649,2,8,1
4910,3347,109,33,60,44,1831,254,182,27,764,2,14,1
4911,3325,101,35,30,22,1806,252,170,15,785,2,14,1
4912,3254,49,13,67,0,1687,225,211,118,900,2,14,1
4913,2913,53,11,589,170,1252,227,215,121,1515,2,3,3
4914,2800,80,22,90,34,1664,243,195,71,1536,2,13,6
4915,3222,57,14,600,94,1283,229,210,111,1951,2,13,3
4916,3352,126,31,85,50,1915,253,202,51,768,2,14,1
4917,3275,71,21,60,-27,1771,238,195,79,892,2,14,1
4918,3249,52,11,150,-5,1679,226,216,123,984,2,14,1
4919,2843,93,18,240,78,1560,245,211,89,1541,2,13,6
4920,3367,118,26,124,59,1981,254,206,62,757,2,14,1
4921,3225,358,14,875,22,1632,198,214,153,953,2,13,2
4922,2818,87,16,150,52,1650,242,213,97,1583,2,13,6
4923,2972,21,16,60,9,940,208,205,130,2291,2,13,2
4924,2828,86,15,182,62,1645,241,214,99,1608,2,13,6
4925,2805,83,18,95,40,1716,242,206,88,1624,2,13,6
4926,2793,81,22,67,26,1740,243,196,71,1630,2,13,6
4927,3233,290,13,350,49,234,182,238,195,1900,3,13,2
4928,3230,149,21,216,64,782,242,233,109,2064,3,3,2
4929,3013,90,29,240,87,2297,249,180,39,2477,2,13,2
4930,3006,278,31,201,80,2571,124,228,235,2602,2,13,3
4931,3354,121,28,95,46,2016,254,205,58,808,2,14,1
4932,3021,339,38,391,178,1574,114,158,166,984,2,13,2
4933,2820,84,15,162,57,1687,240,213,100,1642,2,13,6
4934,2932,3,17,175,45,2318,195,205,145,2028,2,13,2
4935,3369,124,29,150,51,2082,253,206,59,805,2,14,1
4936,3287,1,25,646,109,1441,175,184,139,1477,2,14,1
4937,3293,68,23,836,197,1282,237,189,72,1828,2,14,1
4938,3234,51,6,360,31,1855,223,227,139,1218,2,13,2
4939,3164,278,16,192,55,362,175,241,205,2308,3,13,3
4940,3186,166,23,124,20,787,232,241,127,2172,3,3,2
4941,3186,357,20,417,26,1421,185,201,150,2284,2,13,2
4942,2943,1,16,85,15,2345,196,209,149,1827,2,13,2
4943,2943,355,14,30,5,2329,196,214,155,1775,2,13,2
4944,3225,270,7,457,69,360,202,243,180,1917,3,13,2
4945,3411,148,28,247,92,2256,243,224,89,837,2,14,1
4946,3278,356,13,960,75,1783,199,217,155,752,2,13,2
4947,2816,83,13,150,48,1786,238,216,106,1766,2,13,6
4948,2809,83,13,120,39,1809,238,216,106,1771,2,13,6
4949,3189,280,17,120,28,607,171,240,208,2413,3,13,2
4950,3344,118,23,124,25,2179,252,211,74,902,2,14,1
4951,3262,12,12,630,59,1911,207,215,143,934,2,13,2
4952,3465,130,29,360,146,2389,252,210,65,875,2,14,1
4953,3319,72,10,108,5,1994,231,221,122,1057,2,14,1
4954,2798,63,9,60,15,1917,228,222,127,1848,2,13,6
4955,3087,324,7,192,5,216,203,233,169,1917,3,13,2
4956,3318,317,25,743,119,799,147,209,198,994,3,13,2
4957,3495,101,17,379,50,2480,246,214,90,900,2,14,1
4958,3353,106,22,150,34,2240,251,208,73,949,2,14,1
4959,3329,339,6,42,6,2081,207,232,163,1034,2,14,1
4960,3222,8,19,457,26,1591,195,199,137,2176,2,14,2
4961,2797,98,7,67,14,1936,231,231,132,1878,2,13,6
4962,2800,252,11,30,8,2100,196,248,190,1935,2,3,3
4963,3176,277,11,201,41,210,189,242,193,2620,2,13,3
4964,3266,240,13,547,131,570,195,251,192,2462,2,3,3
4965,3507,81,14,335,62,2546,238,214,104,932,2,14,1
4966,3427,128,31,330,108,2400,252,204,54,938,2,14,1
4967,3331,340,6,60,12,2101,208,232,162,1061,2,14,1
4968,3306,345,27,408,0,1837,157,186,161,1294,2,14,1
4969,3102,13,22,67,25,1254,194,191,127,2574,2,13,2
4970,2805,96,10,134,22,1911,236,226,121,1895,2,13,6
4971,3337,75,10,90,18,2232,233,221,120,1025,2,14,1
4972,3272,343,24,124,8,2042,163,195,165,1584,2,14,2
4973,3306,329,13,716,122,743,187,223,175,1092,3,13,2
4974,3511,147,33,270,66,2630,242,215,73,997,2,14,1
4975,3103,4,24,511,43,1302,180,185,135,2160,2,13,3
4976,3447,150,28,228,12,2592,242,226,92,1050,2,14,1
4977,3333,357,18,883,130,2037,190,206,151,616,2,14,1
4978,3284,29,17,150,37,2138,212,202,121,1300,2,14,1
4979,3144,6,18,30,6,1423,195,201,140,2638,2,13,2
4980,3134,337,14,268,30,417,189,221,170,1867,3,13,2
4981,3433,146,22,201,2,2610,244,230,103,1080,2,14,1
4982,3342,19,19,830,139,2081,202,195,124,642,2,14,1
4983,3336,0,22,402,133,2206,182,193,144,1036,2,14,2
4984,3332,34,22,270,95,2210,211,185,101,1167,2,14,1
4985,2851,323,14,120,26,2466,183,224,181,2242,2,13,2
4986,2912,295,15,30,9,2789,176,235,198,2118,2,13,2
4987,3116,291,16,513,-22,2069,174,236,202,577,2,13,2
4988,3180,289,17,85,21,731,171,236,204,2114,3,13,2
4989,3458,162,6,932,95,930,226,242,149,300,3,14,1
4990,3186,298,20,67,27,759,159,228,207,2110,3,13,2
4991,3244,54,20,162,38,730,227,192,89,1991,3,13,2
4992,3350,353,20,658,147,2230,181,201,154,780,2,14,1
4993,2829,62,17,120,40,2100,232,204,99,2136,2,13,6
4994,3380,95,10,760,183,604,237,225,118,234,3,13,1
4995,3366,113,12,60,-3,2525,240,228,117,1248,2,14,1
4996,3371,145,11,752,165,579,236,238,132,192,3,13,1
4997,3305,41,20,458,91,1041,218,193,101,2610,2,3,3
4998,3373,28,26,247,92,2352,200,173,97,1189,2,14,1
4999,3238,37,21,242,82,1575,214,188,100,2663,2,13,2
5000,2851,55,18,153,60,2143,229,199,97,2219,2,13,6
5001,3426,121,23,973,216,859,251,215,79,175,3,13,1
5002,3408,124,17,924,198,800,246,226,102,127,3,13,1
5003,3400,125,14,900,190,771,242,230,113,108,3,13,1
5004,3194,257,16,446,59,443,180,248,205,2852,2,13,3
5005,3385,120,9,60,5,2654,236,233,128,1293,2,14,1
5006,3380,29,26,228,79,2379,201,173,96,1213,2,14,1
5007,3211,101,7,0,0,1273,233,230,130,2701,2,3,2
5008,3391,118,13,42,-3,2718,242,228,114,1320,2,14,1
5009,2847,57,20,124,43,2228,229,192,87,2289,2,13,6
5010,2837,58,20,95,33,2249,230,195,89,2295,2,13,6
5011,3398,95,10,890,188,789,236,225,120,95,3,13,1
5012,3121,320,11,268,40,201,192,230,177,1276,3,13,2
5013,3145,328,13,108,6,2506,187,224,176,499,2,13,2
5014,3169,330,17,247,30,2380,177,216,178,382,2,13,2
5015,3405,36,13,120,45,2506,219,211,126,1350,2,14,1
5016,3363,63,17,685,153,618,233,202,96,134,3,13,1
5017,3139,344,14,42,5,2681,192,218,164,598,2,13,2
5018,3239,359,19,570,100,2170,188,201,148,190,2,13,2
5019,3256,309,14,395,64,564,182,230,188,240,3,13,2
5020,3226,8,15,510,39,1954,201,208,143,1879,2,13,2
5021,2921,49,21,240,107,2436,223,190,91,2017,2,13,2
5022,3290,65,26,382,99,984,234,177,58,1761,3,13,2
5023,3204,205,22,832,111,402,201,254,178,2644,2,13,3
5024,3176,345,14,192,25,2829,191,217,164,630,2,13,2
5025,3421,125,14,726,-71,900,242,230,113,408,3,13,1
5026,3194,213,19,805,109,376,200,254,184,2617,2,13,3
5027,3236,252,9,324,17,920,199,247,186,2310,2,3,3
5028,3427,105,12,685,-65,930,240,225,113,450,3,13,1
5029,3385,160,7,937,204,1224,228,242,147,752,3,13,2
5030,3159,261,6,577,74,247,206,243,176,2780,2,13,3
5031,3418,108,7,691,-74,870,232,232,133,443,3,13,1
5032,3404,121,14,618,175,630,243,228,111,391,3,14,1
5033,3322,145,26,534,157,1697,245,225,91,1328,3,13,2
5034,3230,149,23,365,85,1230,243,231,104,1819,3,13,2
5035,3157,201,8,510,71,182,217,247,165,2748,2,13,3
5036,3402,92,20,240,90,2423,246,206,80,1983,2,14,1
5037,3231,301,27,466,137,408,134,216,217,1008,3,13,2
5038,3509,118,16,480,16,1291,245,225,104,792,3,14,1
5039,3427,141,3,566,-65,962,224,238,150,566,3,13,1
5040,3412,60,7,595,-62,875,225,226,135,552,3,13,1
5041,3357,128,11,691,182,1471,238,233,125,1008,3,6,2
5042,2894,326,10,228,51,2932,195,229,173,2010,2,13,2
5043,3303,42,14,120,30,1411,222,209,120,1765,3,13,2
5044,3502,100,10,420,9,1296,237,227,120,830,3,14,1
5045,3400,127,2,649,-37,730,223,237,150,543,3,14,1
5046,3154,204,9,607,71,192,215,248,168,2449,2,13,3
5047,3194,180,20,210,7,2206,223,248,148,1616,2,13,2
5048,3295,47,11,404,66,1292,224,216,125,1848,3,13,2
5049,3213,192,14,492,6,698,218,250,162,2070,2,13,3
5050,3043,80,23,469,104,1422,243,193,68,2308,2,13,3
5051,3243,328,9,573,92,3205,199,230,171,940,2,3,2
5052,3249,9,21,446,98,3013,191,193,134,713,2,13,2
5053,3334,302,21,450,138,598,158,225,206,603,3,13,2
